hey,time
1720809921.3522400,1609460480214771000
1720809921.3599500,1609460480221976000
1720809921.369910,1609460480229190000
1720809921.3741300,1609460480236654000
1720809921.3811400,1609460480243758000
1720809921.3885000,1609460480250938000
1720809921.3955900,1609460480258193000
1720809921.403000,1609460480265490000
1720809921.4102200,1609460480272808000
1720809921.4174300,1609460480280019000
1720809921.4281300,1609460480287250000
1720809921.4322800,1609460480294772000
1720809921.4392600,1609460480301722000
1720809921.4463500,1609460480308898000
1720809921.4537900,1609460480316083000
1720809921.4617300,1609460480323323000
1720809921.4685100,1609460480330607000
1720809921.4752100,1609460480337777000
1720809921.4826700,1609460480344995000
1720809921.4913300,1609460480352259000
1720809921.4981400,1609460480359548000
1720809921.5046900,1609460480366765000
1720809921.5123800,1609460480374040000
1720809921.5201200,1609460480381308000
1720809921.5282700,1609460480388611000
1720809921.5342200,1609460480395891000
1720809921.5430600,1609460480403222000
1720809921.5484400,1609460480410534000
1720809921.5565200,1609460480417887000
1720809921.5626500,1609460480425182000
1720809921.5703000,1609460480432537000
1720809921.5777600,1609460480439866000
1720809921.5845900,1609460480447175000
1720809921.5919600,1609460480454422000
1720809921.5991300,1609460480461720000
1720809921.6065100,1609460480468998000
1720809921.6137500,1609460480476321000
1720809921.6211500,1609460480483549000
1720809921.630690,1609460480490773000
1720809921.635420,1609460480498046000
1720809921.6428500,1609460480505343000
1720809921.6499800,1609460480512532000
1720809921.6572300,1609460480519817000
1720809921.6644400,1609460480527070000
1720809921.671810,1609460480534352000
1720809921.6790800,1609460480541617000
1720809921.6863500,1609460480548936000
1720809921.693770,1609460480556250000
1720809921.7010700,1609460480563570000
1720809921.7082500,1609460480570851000
1720809921.715550,1609460480578149000
1720809921.7228200,1609460480585439000
1720809921.730160,1609460480592785000
1720809921.7380400,1609460480600024000
1720809921.745170,1609460480607258000
1720809921.752060,1609460480614547000
1720809921.7592700,1609460480621833000
1720809921.7668800,1609460480628998000
1720809921.7736100,1609460480636198000
1720809921.7807900,1609460480643434000
1720809921.788450,1609460480650716000
1720809921.7953200,1609460480657891000
1720809921.8026600,1609460480665139000
1720809921.8097900,1609460480672416000
1720809921.8173200,1609460480679721000
1720809921.8245100,1609460480686963000
1720809921.831690,1609460480694257000
1720809921.8389800,1609460480701538000
1720809921.8467700,1609460480708858000
1720809921.8537700,1609460480716130000
1720809921.8609300,1609460480723382000
1720809921.8680700,1609460480730664000
1720809921.8757800,1609460480738027000
1720809921.8827100,1609460480745251000
1720809921.8905000,1609460480752487000
1720809921.8971100,1609460480759767000
1720809921.9044600,1609460480767099000
1720809921.9116800,1609460480774328000
1720809921.9188600,1609460480781574000
1720809921.926190,1609460480788912000
1720809921.9335300,1609460480796252000
1720809921.9410300,1609460480803508000
1720809921.9482100,1609460480810811000
1720809921.9554000,1609460480818062000
1720809921.9626400,1609460480825311000
1720809921.9698300,1609460480832560000
1720809921.9771300,1609460480839838000
1720809921.9844700,1609460480847158000
1720809921.9920500,1609460480854511000
1720809921.9991300,1609460480861749000
1720809922.0064800,1609460480869012000
1720809922.013790,1609460480876347000
1720809922.021080,1609460480883710000
1720809922.029050,1609460480891025000
1720809922.0363600,1609460480898297000
1720809922.0430000,1609460480905536000
1720809922.0503000,1609460480912849000
1720809922.0575500,1609460480920056000
1720809922.064710,1609460480927246000
1720809922.0719100,1609460480934395000
1720809922.0790900,1609460480941639000
1720809922.0871500,1609460480948806000
1720809922.0934800,1609460480956047000
1720809922.1006300,1609460480963335000
1720809922.1080600,1609460480970686000
1720809922.1155900,1609460480977940000
1720809922.122490,1609460480985207000
1720809922.1298100,1609460480992533000
1720809922.1375400,1609460480999891000
1720809922.1464100,1609460481007112000
1720809922.151770,1609460481014378000
1720809922.15916,1609460481021688000
1720809922.1663300,1609460481028998000
1720809922.173760,1609460481036222000
1720809922.1812500,1609460481043511000
1720809922.1916100,1609460481050764000
1720809922.196170,1609460481058226000
1720809922.2028700,1609460481065340000
1720809922.2100200,1609460481072631000
1720809922.2172600,1609460481079911000
1720809922.2262600,1609460481087241000
1720809922.2319700,1609460481094508000
1720809922.2391600,1609460481101798000
1720809922.24974,1609460481109132000
1720809922.2539100,1609460481116498000
1720809922.2620200,1609460481123779000
1720809922.27424,1609460481131044000
1720809922.2758300,1609460481138287000
1720809922.2830300,1609460481145656000
1720809922.2992500,1609460481152841000
1720809922.2999700,1609460481159989000
1720809922.3047400,1609460481167288000
1720809922.3121400,1609460481174571000
1720809922.3191200,1609460481181761000
1720809922.3264000,1609460481189016000
1720809922.3340400,1609460481196318000
1720809922.3409700,1609460481203630000
1720809922.3495000,1609460481210896000
1720809922.356030,1609460481218345000
1720809922.3629300,1609460481225509000
1720809922.3722400,1609460481232830000
1720809922.3778200,1609460481240122000
1720809922.3848000,1609460481247429000
1720809922.3949700,1609460481254705000
1720809922.3994300,1609460481262052000
1720809922.4067000,1609460481269257000
1720809922.41588,1609460481276550000
1720809922.421160,1609460481283829000
1720809922.4285000,1609460481291087000
1720809922.4355800,1609460481298207000
1720809922.4427400,1609460481305367000
1720809922.4543300,1609460481312508000
1720809922.4573900,1609460481319678000
1720809922.4642700,1609460481326809000
1720809922.4713200,1609460481333954000
1720809922.4785500,1609460481341091000
1720809922.4857200,1609460481348267000
1720809922.4929100,1609460481355382000
1720809922.500210,1609460481362544000
1720809922.5073200,1609460481369747000
1720809922.5145800,1609460481377011000
1720809922.5215300,1609460481384257000
1720809922.528810,1609460481391527000
1720809922.536340,1609460481398776000
1720809922.5433800,1609460481406141000
1720809922.5548700,1609460481413442000
1720809922.558500,1609460481420734000
1720809922.56562,1609460481428030000
1720809922.572630,1609460481435382000
1720809922.5798600,1609460481442645000
1720809922.5872000,1609460481449934000
1720809922.594530,1609460481457204000
1720809922.6018000,1609460481464530000
1720809922.6092100,1609460481471818000
1720809922.616390,1609460481479115000
1720809922.6236700,1609460481486414000
1720809922.6312300,1609460481493759000
1720809922.6382400,1609460481500994000
1720809922.6455000,1609460481508257000
1720809922.655670,1609460481515544000
1720809922.6601700,1609460481522824000
1720809922.6672400,1609460481530004000
1720809922.6744600,1609460481537221000
1720809922.681790,1609460481544485000
1720809922.6893700,1609460481551797000
1720809922.702970,1609460481559037000
1720809922.7047700,1609460481567016000
1720809922.7108400,1609460481573577000
1720809922.7182700,1609460481580960000
1720809922.7254400,1609460481588233000
1720809922.732760,1609460481595548000
1720809922.7400700,1609460481602879000
1720809922.7475000,1609460481610204000
1720809922.7570200,1609460481617417000
1720809922.7763100,1609460481624604000
1720809922.7769100,1609460481631749000
1720809922.7774200,1609460481638955000
1720809922.7834100,1609460481646112000
1720809922.7922100,1609460481653249000
1720809922.7975900,1609460481660429000
1720809922.8048800,1609460481667648000
1720809922.8139100,1609460481674806000
1720809922.8201100,1609460481682087000
1720809922.8265100,1609460481689359000
1720809922.8357000,1609460481696644000
1720809922.8413700,1609460481703854000
1720809922.8485200,1609460481711125000
1720809922.8559700,1609460481718393000
1720809922.863170,1609460481725711000
1720809922.870240,1609460481732871000
1720809922.882500,1609460481740154000
1720809922.8855600,1609460481747993000
1720809922.8921700,1609460481754792000
1720809922.9184300,1609460481762023000
1720809922.9192400,1609460481769253000
1720809922.9200800,1609460481776549000
1720809922.921910,1609460481783931000
1720809922.9284800,1609460481791173000
1720809922.9358000,1609460481798478000
1720809922.9430800,1609460481805787000
1720809922.9505600,1609460481813125000
1720809922.9576400,1609460481820365000
1720809922.9656800,1609460481827609000
1720809922.9722700,1609460481834874000
1720809922.9812900,1609460481842199000
1720809922.9867500,1609460481849460000
1720809922.9940400,1609460481856702000
1720809923.0028200,1609460481864003000
1720809923.0086800,1609460481871302000
1720809923.0159800,1609460481878508000
1720809923.024700,1609460481885771000
1720809923.03053,1609460481893044000
1720809923.0377300,1609460481900390000
1720809923.045070,1609460481907642000
1720809923.052350,1609460481914924000
1720809923.059490,1609460481922206000
1720809923.0668100,1609460481929531000
1720809923.0740800,1609460481936758000
1720809923.0813100,1609460481944042000
1720809923.0889500,1609460481951340000
1720809923.0960500,1609460481958633000
1720809923.1032500,1609460481965904000
1720809923.1115300,1609460481973191000
1720809923.1177500,1609460481980444000
1720809923.1250500,1609460481987752000
1720809923.1322600,1609460481994942000
1720809923.139460,1609460482002158000
1720809923.1467200,1609460482009438000
1720809923.154150,1609460482016805000
1720809923.1616600,1609460482024071000
1720809923.1694100,1609460482031387000
1720809923.1759800,1609460482038678000
1720809923.1833200,1609460482046015000
1720809923.1905300,1609460482053294000
1720809923.1982000,1609460482060577000
1720809923.2051800,1609460482067834000
1720809923.2136200,1609460482075142000
1720809923.219650,1609460482082386000
1720809923.2270900,1609460482089648000
1720809923.2367800,1609460482096925000
1720809923.2418700,1609460482104261000
1720809923.2487000,1609460482111519000
1720809923.2560700,1609460482118803000
1720809923.2633400,1609460482126139000
1720809923.2706600,1609460482133519000
1720809923.2780500,1609460482140805000
1720809923.2855100,1609460482148089000
1720809923.2927200,1609460482155421000
1720809923.2999400,1609460482162729000
1720809923.307200,1609460482169911000
1720809923.3173000,1609460482177234000
1720809923.3217100,1609460482184496000
1720809923.329020,1609460482191815000
1720809923.3363500,1609460482199079000
1720809923.3435400,1609460482206348000
1720809923.3507900,1609460482213611000
1720809923.358160,1609460482220927000
1720809923.365460,1609460482228187000
1720809923.3730300,1609460482235530000
1720809923.3800200,1609460482242841000
1720809923.3873300,1609460482250161000
1720809923.3950800,1609460482257428000
1720809923.4021500,1609460482264715000
1720809923.4092800,1609460482272027000
1720809923.4218000,1609460482279383000
1720809923.4248400,1609460482286588000
1720809923.4314200,1609460482293909000
1720809923.4383900,1609460482301205000
1720809923.4459700,1609460482308538000
1720809923.4534000,1609460482315813000
1720809923.4603700,1609460482323084000
1720809923.4680300,1609460482330341000
1720809923.4757400,1609460482337633000
1720809923.483130,1609460482344914000
1720809923.4892400,1609460482352052000
1720809923.4972600,1609460482359295000
1720809923.5038200,1609460482366583000
1720809923.5151700,1609460482373758000
1720809923.5218300,1609460482380989000
1720809923.5259500,1609460482388258000
1720809923.532750,1609460482395608000
1720809923.5400300,1609460482402882000
1720809923.5477100,1609460482410194000
1720809923.5548800,1609460482417539000
1720809923.562200,1609460482424941000
1720809923.5694700,1609460482432271000
1720809923.577800,1609460482439555000
1720809923.584110,1609460482446889000
1720809923.5914300,1609460482454243000
1720809923.5989600,1609460482461468000
1720809923.6064300,1609460482468789000
1720809923.6135700,1609460482476118000
1720809923.6242400,1609460482483460000
1720809923.628340,1609460482490975000
1720809923.6357700,1609460482497978000
1720809923.6426100,1609460482505238000
1720809923.6501400,1609460482512539000
1720809923.6572000,1609460482519772000
1720809923.6643600,1609460482526983000
1720809923.6716800,1609460482534244000
1720809923.6804500,1609460482541524000
1720809923.6860900,1609460482548678000
1720809923.6933100,1609460482555881000
1720809923.700370,1609460482563107000
1720809923.7076900,1609460482570370000
1720809923.7147800,1609460482577570000
1720809923.7249800,1609460482584794000
1720809923.7292800,1609460482592076000
1720809923.7367000,1609460482599382000
1720809923.7439200,1609460482606633000
1720809923.7512300,1609460482613942000
1720809923.7585400,1609460482621241000
1720809923.7658000,1609460482628572000
1720809923.7730200,1609460482635793000
1720809923.782610,1609460482643092000
1720809923.7879700,1609460482650345000
1720809923.7950600,1609460482657641000
1720809923.8022700,1609460482664894000
1720809923.8096,1609460482672147000
1720809923.81675,1609460482679456000
1720809923.8242900,1609460482686803000
1720809923.8313200,1609460482694041000
1720809923.838660,1609460482701376000
1720809923.8459800,1609460482708681000
1720809923.8533700,1609460482716016000
1720809923.860800,1609460482723254000
1720809923.8678700,1609460482730542000
1720809923.8753700,1609460482737849000
1720809923.8853600,1609460482745166000
1720809923.889820,1609460482752397000
1720809923.8970600,1609460482759655000
1720809923.9041800,1609460482766935000
1720809923.9116100,1609460482774276000
1720809923.918790,1609460482781557000
1720809923.9259900,1609460482788769000
1720809923.9333100,1609460482796075000
1720809923.9405900,1609460482803374000
1720809923.9477800,1609460482810574000
1720809923.955450,1609460482817844000
1720809923.9623400,1609460482825130000
1720809923.9696700,1609460482832450000
1720809923.9768800,1609460482839679000
1720809923.9868400,1609460482846926000
1720809923.9914400,1609460482854185000
1720809923.998870,1609460482861504000
1720809924.0060200,1609460482868726000
1720809924.013400,1609460482876011000
1720809924.0206500,1609460482883344000
1720809924.02796,1609460482890664000
1720809924.035220,1609460482897922000
1720809924.0533400,1609460482905223000
1720809924.0539300,1609460482912449000
1720809924.057600,1609460482920086000
1720809924.0679600,1609460482926955000
1720809924.0722100,1609460482934169000
1720809924.0786600,1609460482941404000
1720809924.088240,1609460482948643000
1720809924.0934800,1609460482955799000
1720809924.1003300,1609460482962982000
1720809924.1077500,1609460482970228000
1720809924.1148400,1609460482977530000
1720809924.1224600,1609460482984813000
1720809924.1293900,1609460482992110000
1720809924.1367000,1609460482999426000
1720809924.1440800,1609460483006794000
1720809924.15181,1609460483014103000
1720809924.158720,1609460483021411000
1720809924.1660300,1609460483028757000
1720809924.173430,1609460483036143000
1720809924.1807000,1609460483043450000
1720809924.190620,1609460483050765000
1720809924.1953500,1609460483058020000
1720809924.2026200,1609460483065337000
1720809924.2099100,1609460483072599000
1720809924.217220,1609460483079936000
1720809924.2246000,1609460483087283000
1720809924.2320400,1609460483094679000
1720809924.2392400,1609460483101996000
1720809924.2465800,1609460483109321000
1720809924.253990,1609460483116705000
1720809924.2612300,1609460483124066000
1720809924.2684600,1609460483131307000
1720809924.2757300,1609460483138539000
1720809924.2829300,1609460483145787000
1720809924.2929900,1609460483153044000
1720809924.2974200,1609460483160193000
1720809924.3049300,1609460483167377000
1720809924.312190,1609460483174644000
1720809924.3192300,1609460483181943000
1720809924.3264000,1609460483189145000
1720809924.3336500,1609460483196412000
1720809924.3408900,1609460483203661000
1720809924.3481400,1609460483210935000
1720809924.3554900,1609460483218161000
1720809924.3626800,1609460483225424000
1720809924.3701400,1609460483232664000
1720809924.3774500,1609460483240114000
1720809924.384770,1609460483247255000
1720809924.3918000,1609460483254536000
1720809924.3991200,1609460483261834000
1720809924.406540,1609460483269202000
1720809924.4138700,1609460483276501000
1720809924.420960,1609460483283762000
1720809924.4282600,1609460483291018000
1720809924.4355700,1609460483298309000
1720809924.4431600,1609460483305562000
1720809924.45006,1609460483312815000
1720809924.4574400,1609460483320077000
1720809924.4649100,1609460483327373000
1720809924.4719200,1609460483334575000
1720809924.479070,1609460483341828000
1720809924.4866500,1609460483349080000
1720809924.4939800,1609460483356386000
1720809924.5013300,1609460483363614000
1720809924.5081900,1609460483370926000
1720809924.5155000,1609460483378266000
1720809924.523980,1609460483385600000
1720809924.530260,1609460483392868000
1720809924.537360,1609460483400200000
1720809924.5454300,1609460483407525000
1720809924.5522000,1609460483414809000
1720809924.5592100,1609460483422023000
1720809924.5664400,1609460483429273000
1720809924.5737200,1609460483436504000
1720809924.5808900,1609460483443738000
1720809924.5880800,1609460483450916000
1720809924.5953400,1609460483458137000
1720809924.6032200,1609460483465407000
1720809924.6101400,1609460483472759000
1720809924.617300,1609460483480032000
1720809924.6245500,1609460483487318000
1720809924.632000,1609460483494669000
1720809924.6393100,1609460483502052000
1720809924.6472200,1609460483509284000
1720809924.6539800,1609460483516578000
1720809924.66114,1609460483523920000
1720809924.6685200,1609460483531269000
1720809924.6757200,1609460483538491000
1720809924.6829900,1609460483545710000
1720809924.6902000,1609460483552970000
1720809924.6977500,1609460483560260000
1720809924.7047600,1609460483567486000
1720809924.712060,1609460483574738000
1720809924.719230,1609460483581993000
1720809924.7265500,1609460483589304000
1720809924.7337900,1609460483596540000
1720809924.7410200,1609460483603833000
1720809924.7497200,1609460483611119000
1720809924.755720,1609460483618407000
1720809924.7629600,1609460483625665000
1720809924.7702700,1609460483632991000
1720809924.77776,1609460483640273000
1720809924.7850700,1609460483647560000
1720809924.7921100,1609460483654852000
1720809924.799430,1609460483662118000
1720809924.8066800,1609460483669401000
1720809924.8140200,1609460483676716000
1720809924.8211700,1609460483683946000
1720809924.8285500,1609460483691225000
1720809924.835990,1609460483698521000
1720809924.8430400,1609460483705812000
1720809924.8520800,1609460483713052000
1720809924.8575800,1609460483720324000
1720809924.8649100,1609460483727625000
1720809924.8726800,1609460483734921000
1720809924.8793800,1609460483742162000
1720809924.8866400,1609460483749434000
1720809924.8970800,1609460483756738000
1720809924.9014800,1609460483764065000
1720809924.9092000,1609460483771300000
1720809924.9158700,1609460483778538000
1720809924.9232600,1609460483785831000
1720809924.9303200,1609460483793104000
1720809924.9376400,1609460483800366000
1720809924.9448700,1609460483807669000
1720809924.9551000,1609460483814956000
1720809924.95955,1609460483822270000
1720809924.966890,1609460483829559000
1720809924.9741400,1609460483836888000
1720809924.9814700,1609460483844261000
1720809924.9889000,1609460483851666000
1720809924.996140,1609460483858904000
1720809925.0034800,1609460483866175000
1720809925.0175100,1609460483873436000
1720809925.0180800,1609460483880685000
1720809925.025120,1609460483887863000
1720809925.0323200,1609460483895088000
1720809925.0394700,1609460483902274000
1720809925.046750,1609460483909521000
1720809925.055970,1609460483916734000
1720809925.061170,1609460483923961000
1720809925.0684400,1609460483931212000
1720809925.0757500,1609460483938514000
1720809925.083660,1609460483945736000
1720809925.09016,1609460483952969000
1720809925.0975100,1609460483960242000
1720809925.1048900,1609460483967588000
1720809925.113920,1609460483974818000
1720809925.1192800,1609460483982082000
1720809925.1266300,1609460483989385000
1720809925.1339200,1609460483996691000
1720809925.1413700,1609460484003921000
1720809925.1485100,1609460484011221000
1720809925.1583000,1609460484018465000
1720809925.163260,1609460484025788000
1720809925.1702100,1609460484033010000
1720809925.177540,1609460484040317000
1720809925.1848500,1609460484047624000
1720809925.1922100,1609460484054962000
1720809925.199470,1609460484062219000
1720809925.20685,1609460484069534000
1720809925.216280,1609460484076876000
1720809925.2218900,1609460484084236000
1720809925.2291200,1609460484091553000
1720809925.23608,1609460484098842000
1720809925.2433900,1609460484106129000
1720809925.2510700,1609460484113444000
1720809925.2597500,1609460484120666000
1720809925.2658500,1609460484127933000
1720809925.2724800,1609460484135237000
1720809925.281320,1609460484142567000
1720809925.2872200,1609460484149751000
1720809925.3023100,1609460484157002000
1720809925.3030600,1609460484164238000
1720809925.3095000,1609460484171592000
1720809925.3189300,1609460484178804000
1720809925.333320,1609460484186054000
1720809925.3340300,1609460484193308000
1720809925.338360,1609460484200847000
1720809925.34534,1609460484207893000
1720809925.3529400,1609460484215194000
1720809925.3600200,1609460484222525000
1720809925.3673200,1609460484229868000
1720809925.374520,1609460484237116000
1720809925.3823100,1609460484244311000
1720809925.3895400,1609460484251559000
1720809925.3963000,1609460484258887000
1720809925.4039900,1609460484266088000
1720809925.4107900,1609460484273316000
1720809925.4206400,1609460484280564000
1720809925.4253300,1609460484287887000
1720809925.4325000,1609460484295090000
1720809925.4397500,1609460484302349000
1720809925.4471100,1609460484309676000
1720809925.4547100,1609460484316992000
1720809925.4618700,1609460484324230000
1720809925.4690200,1609460484331525000
1720809925.476330,1609460484338845000
1720809925.4836300,1609460484346158000
1720809925.4907500,1609460484353361000
1720809925.4992200,1609460484360612000
1720809925.5054300,1609460484367843000
1720809925.5126500,1609460484375075000
1720809925.5221000,1609460484382220000
1720809925.527030,1609460484389458000
1720809925.5341100,1609460484396646000
1720809925.5413000,1609460484403844000
1720809925.5485100,1609460484411062000
1720809925.5562100,1609460484418337000
1720809925.5631600,1609460484425628000
1720809925.5801200,1609460484432955000
1720809925.5808300,1609460484440144000
1720809925.5848700,1609460484447452000
1720809925.5922600,1609460484454762000
1720809925.5998300,1609460484462135000
1720809925.6072200,1609460484469393000
1720809925.6142100,1609460484476691000
1720809925.6243800,1609460484484012000
1720809925.6290200,1609460484491364000
1720809925.6360500,1609460484498645000
1720809925.6433500,1609460484505923000
1720809925.6505900,1609460484513167000
1720809925.6581600,1609460484520442000
1720809925.6651000,1609460484527689000
1720809925.6724000,1609460484534971000
1720809925.6797000,1609460484542273000
1720809925.6874000,1609460484549627000
1720809925.6942700,1609460484556852000
1720809925.70179,1609460484564117000
1720809925.7089000,1609460484571405000
1720809925.7162000,1609460484578691000
1720809925.7234000,1609460484585899000
1720809925.7305400,1609460484593151000
1720809925.7377700,1609460484600392000
1720809925.7455600,1609460484607701000
1720809925.7523600,1609460484614904000
1720809925.7596200,1609460484622167000
1720809925.7668900,1609460484629456000
1720809925.774130,1609460484636724000
1720809925.781380,1609460484643967000
1720809925.7888500,1609460484651249000
1720809925.795960,1609460484658525000
1720809925.803370,1609460484665866000
1720809925.8104700,1609460484673121000
1720809925.8182100,1609460484680345000
1720809925.8251400,1609460484687617000
1720809925.8323800,1609460484694959000
1720809925.8396000,1609460484702219000
1720809925.846980,1609460484709452000
1720809925.8542300,1609460484716771000
1720809925.861670,1609460484724077000
1720809925.8687000,1609460484731270000
1720809925.8759200,1609460484738510000
1720809925.8831200,1609460484745745000
1720809925.890330,1609460484752966000
1720809925.8975300,1609460484760142000
1720809925.9050100,1609460484767349000
1720809925.9142000,1609460484774590000
1720809925.919760,1609460484781921000
1720809925.9266600,1609460484789110000
1720809925.9338300,1609460484796377000
1720809925.9413600,1609460484803690000
1720809925.9484400,1609460484811043000
1720809925.9557400,1609460484818323000
1720809925.9632100,1609460484825662000
1720809925.9704300,1609460484833012000
1720809925.97835,1609460484840387000
1720809925.9850600,1609460484847660000
1720809925.9923800,1609460484854958000
1720809926.0000300,1609460484862292000
1720809926.0069700,1609460484869591000
1720809926.0141300,1609460484876796000
1720809926.0214200,1609460484884065000
1720809926.0286300,1609460484891307000
1720809926.0361600,1609460484898600000
1720809926.0431500,1609460484905792000
1720809926.0502700,1609460484912986000
1720809926.0576400,1609460484920185000
1720809926.0648000,1609460484927413000
1720809926.0720000,1609460484934597000
1720809926.0807000,1609460484941787000
1720809926.0863200,1609460484949003000
1720809926.0936600,1609460484956304000
1720809926.1008400,1609460484963519000
1720809926.1083500,1609460484970732000
1720809926.1153900,1609460484977897000
1720809926.1226900,1609460484985174000
1720809926.1298200,1609460484992366000
1720809926.1380800,1609460484999569000
1720809926.1442900,1609460485006823000
1720809926.1518800,1609460485014146000
1720809926.1589300,1609460485021411000
1720809926.1661400,1609460485028708000
1720809926.1735500,1609460485036055000
1720809926.18257,1609460485043438000
1720809926.188200,1609460485050760000
1720809926.1955400,1609460485058101000
1720809926.2030200,1609460485065408000
1720809926.2101800,1609460485072720000
1720809926.2173900,1609460485079963000
1720809926.2248200,1609460485087241000
1720809926.232050,1609460485094526000
1720809926.2405100,1609460485101880000
1720809926.246640,1609460485109113000
1720809926.2538500,1609460485116367000
1720809926.2612100,1609460485123685000
1720809926.2685400,1609460485131076000
1720809926.2758500,1609460485138388000
1720809926.2848700,1609460485145745000
1720809926.2907700,1609460485153076000
1720809926.2979900,1609460485160498000
1720809926.3052900,1609460485167760000
1720809926.312370,1609460485174997000
1720809926.3196400,1609460485182260000
1720809926.3269700,1609460485189585000
1720809926.3341200,1609460485196772000
1720809926.3428700,1609460485204002000
1720809926.3485800,1609460485211263000
1720809926.3568100,1609460485218517000
1720809926.3632700,1609460485225658000
1720809926.3701300,1609460485232791000
1720809926.377490,1609460485239908000
1720809926.3874900,1609460485247108000
1720809926.3916000,1609460485254256000
1720809926.3986900,1609460485261361000
1720809926.4064200,1609460485268503000
1720809926.4132200,1609460485275728000
1720809926.4203700,1609460485282855000
1720809926.4278000,1609460485290026000
1720809926.434730,1609460485297277000
1720809926.4457300,1609460485304573000
1720809926.4495800,1609460485311780000
1720809926.4566300,1609460485319064000
1720809926.463940,1609460485326366000
1720809926.471190,1609460485333755000
1720809926.4788800,1609460485341111000
1720809926.4858200,1609460485348401000
1720809926.493230,1609460485355718000
1720809926.500490,1609460485363068000
1720809926.5077700,1609460485370283000
1720809926.5151400,1609460485377488000
1720809926.5222900,1609460485384716000
1720809926.5292800,1609460485391907000
1720809926.536510,1609460485399039000
1720809926.5459900,1609460485406261000
1720809926.5508100,1609460485413501000
1720809926.5581900,1609460485420794000
1720809926.565390,1609460485427995000
1720809926.5725800,1609460485435207000
1720809926.5797500,1609460485442433000
1720809926.5870200,1609460485449709000
1720809926.5942100,1609460485456891000
1720809926.6014800,1609460485464168000
1720809926.6090200,1609460485471484000
1720809926.6163500,1609460485478839000
1720809926.6236500,1609460485486106000
1720809926.6308900,1609460485493475000
1720809926.6382500,1609460485500814000
1720809926.6484400,1609460485508165000
1720809926.6529300,1609460485515429000
1720809926.6600900,1609460485522622000
1720809926.667510,1609460485529826000
1720809926.6744500,1609460485537054000
1720809926.6818800,1609460485544304000
1720809926.689070,1609460485551335000
1720809926.69618,1609460485558546000
1720809926.7032200,1609460485565776000
1720809926.7103500,1609460485572925000
1720809926.7198200,1609460485580137000
1720809926.7247300,1609460485587369000
1720809926.7320600,1609460485594674000
1720809926.7392700,1609460485601944000
1720809926.746630,1609460485609192000
1720809926.7537500,1609460485616401000
1720809926.7610600,1609460485623681000
1720809926.768190,1609460485630858000
1720809926.7756400,1609460485638087000
1720809926.7826800,1609460485645336000
1720809926.7899300,1609460485652621000
1720809926.7978400,1609460485659833000
1720809926.8050000,1609460485667064000
1720809926.8118900,1609460485674317000
1720809926.819420,1609460485681660000
1720809926.8264200,1609460485688889000
1720809926.8338600,1609460485696112000
1720809926.8407500,1609460485703349000
1720809926.8480800,1609460485710623000
1720809926.8552700,1609460485717801000
1720809926.862550,1609460485725036000
1720809926.869660,1609460485732251000
1720809926.8770700,1609460485739566000
1720809926.8845800,1609460485746842000
1720809926.8915100,1609460485754087000
1720809926.8999500,1609460485761373000
1720809926.9063000,1609460485768730000
1720809926.913330,1609460485775954000
1720809926.9206600,1609460485783272000
1720809926.928150,1609460485790611000
1720809926.9356200,1609460485797979000
1720809926.9428000,1609460485805269000
1720809926.9499100,1609460485812561000
1720809926.9572500,1609460485819900000
1720809926.9646700,1609460485827248000
1720809926.9721700,1609460485834523000
1720809926.9791800,1609460485841856000
1720809926.9865500,1609460485849215000
1720809926.9939800,1609460485856582000
1720809927.0031300,1609460485863833000
1720809927.0087200,1609460485871101000
1720809927.01585,1609460485878361000
1720809927.0236500,1609460485885628000
1720809927.0302300,1609460485892802000
1720809927.0374200,1609460485899978000
1720809927.044690,1609460485907245000
1720809927.051960,1609460485914519000
1720809927.0596900,1609460485921755000
1720809927.066610,1609460485929057000
1720809927.073770,1609460485936316000
1720809927.0810100,1609460485943598000
1720809927.0882400,1609460485950808000
1720809927.0954800,1609460485958027000
1720809927.1048600,1609460485965302000
1720809927.11004,1609460485972603000
1720809927.1174500,1609460485979798000
1720809927.1244300,1609460485987047000
1720809927.1317700,1609460485994363000
1720809927.1390900,1609460486001739000
1720809927.1463400,1609460486008989000
1720809927.1536100,1609460486016255000
1720809927.163200,1609460486023565000
1720809927.1682100,1609460486030886000
1720809927.1757500,1609460486038116000
1720809927.182700,1609460486045351000
1720809927.1899300,1609460486052605000
1720809927.1973000,1609460486059930000
1720809927.2065600,1609460486067131000
1720809927.213110,1609460486074392000
1720809927.2191200,1609460486081700000
1720809927.2266100,1609460486089031000
1720809927.2340300,1609460486096282000
1720809927.2410300,1609460486103574000
1720809927.2499200,1609460486110882000
1720809927.2558500,1609460486118211000
1720809927.2649900,1609460486125469000
1720809927.270110,1609460486132679000
1720809927.2774200,1609460486139992000
1720809927.2847900,1609460486147360000
1720809927.2920800,1609460486154620000
1720809927.299310,1609460486161902000
1720809927.3085700,1609460486169199000
1720809927.314040,1609460486176467000
1720809927.3213100,1609460486183687000
1720809927.328410,1609460486190884000
1720809927.335510,1609460486198039000
1720809927.3427500,1609460486205287000
1720809927.3499200,1609460486212469000
1720809927.3573800,1609460486219678000
1720809927.3670700,1609460486226865000
1720809927.3720200,1609460486234143000
1720809927.3787900,1609460486241322000
1720809927.386160,1609460486248628000
1720809927.3933100,1609460486255865000
1720809927.4009000,1609460486263203000
